JulianDate	X	Y	Z	VX	VY	VZ
2455848.5	139590134.960807	51232684.9394974	-1272.75208100676	-10.7259811755283	27.8384032891177	-1.51826035548197e-05
2455849.5	138642650.320423	53630225.0793668	-1268.75488977134	-11.2061192063303	27.6588692336497	0.000100859250249385
2455850.5	137653790.281997	56011905.248561	-1256.57900324836	-11.6837319392382	27.4712690715007	0.000173348031751175
2455851.5	136623776.552207	58377027.030124	-1240.17606597766	-12.1587363367393	27.2755663287953	0.000198108694759114
2455852.5	135552838.421824	60724888.4267115	-1223.80724517256	-12.6310397150256	27.0717144824784	0.000172170810660788
2455853.5	134441213.656898	63054782.9469305	-1211.93245305866	-13.100538193176	26.8596557455469	9.39459419360134e-05
2455854.5	133289149.595914	65365998.5515331	-1209.0771866627	-13.5671132827648	26.63931914812	-3.64172494542458e-05
2455855.5	132096904.662985	67657816.4402491	-1219.65826660022	-14.0306254996086	26.4106190382125	-0.00021642825339363
2455856.5	130864750.588053	69929509.802151	-1247.74597040564	-14.4909043647943	26.1734561985734	-0.000440396015443767
2455857.5	129592975.625872	72180342.8888848	-1296.74550583586	-14.9477356045874	25.9277247940803	-0.00069846248685046
2455858.5	128281888.888555	74409571.0623265	-1369.00314506143	-15.4008490314098	25.6733284285373	-0.000975910946444003
2455859.5	126931825.463526	76616442.6727259	-1465.38603255525	-15.8499138264464	25.4102062411269	-0.00125336126490794
2455860.5	125543151.323744	78800203.4821309	-1584.93979951367	-16.2945492791519	25.1383643409671	-0.00150844986989007
2455861.5	124116266.468459	80960103.6378434	-1724.76146789268	-16.7343549676935	24.8579010503927	-0.00171907488067902
2455862.5	122651604.792614	83095406.0542931	-1880.19306438789	-17.1689543153587	24.5690123054264	-0.00186735423720741
2455863.5	121149630.16853	85205394.1366538	-2045.33312353119	-17.59803564006	24.2719711017705	-0.00194275795827181
2455864.5	119610829.703856	87289376.8345572	-2213.73441090062	-18.0213743832921	23.967088570493	-0.00194315741139306
2455865.5	118035706.150051	89346690.1285729	-2379.0933695063	-18.4388307551431	23.6546732272176	-0.00187367047107578
2455866.5	116424771.36167	91376695.4556147	-2535.77597927675	-18.8503296497788	23.3350024944439	-0.00174423313215755
